from,to
hsa-miR-654-5p,XM_017000097
hsa-miR-654-5p,XM_017019916
hsa-miR-654-5p,XM_017019917
hsa-miR-654-5p,XM_047416592
hsa-miR-654-5p,XM_047433989
hsa-miR-654-5p,XM_047434336
hsa-miR-654-5p,XM_047439758
hsa-miR-654-5p,XM_047439835
hsa-miR-654-5p,XM_047449087
hsa-miR-655-3p,NM_000770
hsa-miR-655-3p,NM_001009931
hsa-miR-655-3p,NM_001042683
hsa-miR-655-3p,NM_001079521
hsa-miR-655-3p,NM_001079522
hsa-miR-655-3p,NM_001093730
hsa-miR-655-3p,NM_001143936
hsa-miR-655-3p,NM_001160227
hsa-miR-655-3p,NM_001184975
hsa-miR-655-3p,NM_001190811
hsa-miR-655-3p,NM_001198853
hsa-miR-655-3p,NM_001198854
hsa-miR-655-3p,NM_001242699
hsa-miR-655-3p,NM_001265589
hsa-miR-655-3p,NM_001270384
hsa-miR-655-3p,NM_001270467
hsa-miR-655-3p,NM_001270468
hsa-miR-655-3p,NM_001270469
hsa-miR-655-3p,NM_001270470
hsa-miR-655-3p,NM_001270471
hsa-miR-655-3p,NM_001272046
hsa-miR-655-3p,NM_001282745
hsa-miR-655-3p,NM_001300728
hsa-miR-655-3p,NM_001351
hsa-miR-655-3p,NM_001394569
hsa-miR-655-3p,NM_001394573
hsa-miR-655-3p,NM_004986
hsa-miR-655-3p,NM_005875
hsa-miR-655-3p,NM_014142
hsa-miR-655-3p,NM_015251
hsa-miR-655-3p,NM_021178
hsa-miR-655-3p,NM_022131
hsa-miR-655-3p,NM_025137
hsa-miR-655-3p,NM_025188
hsa-miR-655-3p,NM_176824
hsa-miR-655-3p,NM_182849
hsa-miR-655-3p,NM_182852
hsa-miR-655-3p,NM_198549
hsa-miR-655-3p,NM_201428
hsa-miR-655-3p,NM_206948
hsa-miR-655-3p,XM_047430914
hsa-miR-656-3p,NM_001042385
hsa-miR-656-3p,NM_001042386
hsa-miR-656-3p,NM_001098502
hsa-miR-656-3p,NM_001135190
hsa-miR-656-3p,NM_001144982
hsa-miR-656-3p,NM_001144984
hsa-miR-656-3p,NM_001145353
hsa-miR-656-3p,NM_001198908
hsa-miR-656-3p,NM_001207004
hsa-miR-656-3p,NM_001297437
hsa-miR-656-3p,NM_001319121
hsa-miR-656-3p,NM_001367568
hsa-miR-656-3p,NM_001374276
hsa-miR-656-3p,NM_001374277
hsa-miR-656-3p,NM_002606
hsa-miR-656-3p,NM_003831
hsa-miR-656-3p,NM_012176
hsa-miR-656-3p,NM_015242
hsa-miR-656-3p,NM_015265
hsa-miR-656-3p,NM_020345
hsa-miR-656-3p,NM_032041
hsa-miR-656-3p,NM_033484
hsa-miR-656-3p,NM_053039
hsa-miR-656-3p,NM_144597
hsa-miR-665,NM_000023
hsa-miR-665,NM_000134
hsa-miR-665,NM_000236
hsa-miR-665,NM_000287
hsa-miR-665,NM_000320
hsa-miR-665,NM_000336
hsa-miR-665,NM_000520
hsa-miR-665,NM_000542
hsa-miR-665,NM_000694
hsa-miR-665,NM_000841
hsa-miR-665,NM_000883
hsa-miR-665,NM_001001560
hsa-miR-665,NM_001003818
hsa-miR-665,NM_001003897
hsa-miR-665,NM_001005354
hsa-miR-665,NM_001006638
hsa-miR-665,NM_001006946
hsa-miR-665,NM_001007188
hsa-miR-665,NM_001007269
hsa-miR-665,NM_001007270
hsa-miR-665,NM_001012300
hsa-miR-665,NM_001012756
hsa-miR-665,NM_001012980
hsa-miR-665,NM_001013254
hsa-miR-665,NM_001013436
hsa-miR-665,NM_001024401
hsa-miR-665,NM_001030010
hsa-miR-665,NM_001031703
hsa-miR-665,NM_001031749
hsa-miR-665,NM_001033
hsa-miR-665,NM_001033026
hsa-miR-665,NM_001033559
hsa-miR-665,NM_001033560
hsa-miR-665,NM_001035223
hsa-miR-665,NM_001037
hsa-miR-665,NM_001037164
hsa-miR-665,NM_001038707
hsa-miR-665,NM_001039355
hsa-miR-665,NM_001039467
hsa-miR-665,NM_001039479
hsa-miR-665,NM_001039697
hsa-miR-665,NM_001039711
hsa-miR-665,NM_001039712
hsa-miR-665,NM_001040113
hsa-miR-665,NM_001040114
hsa-miR-665,NM_001042473
hsa-miR-665,NM_001053
hsa-miR-665,NM_001077491
hsa-miR-665,NM_001077492
hsa-miR-665,NM_001078171
hsa-miR-665,NM_001080436
hsa-miR-665,NM_001080513
hsa-miR-665,NM_001083908
hsa-miR-665,NM_001097615
hsa-miR-665,NM_001098426
hsa-miR-665,NM_001098721
hsa-miR-665,NM_001098722
hsa-miR-665,NM_001098814
hsa-miR-665,NM_001101362
hsa-miR-665,NM_001102605
hsa-miR-665,NM_001110215
hsa-miR-665,NM_001122847
hsa-miR-665,NM_001122848
hsa-miR-665,NM_001126181
hsa-miR-665,NM_001127617
hsa-miR-665,NM_001128203
hsa-miR-665,NM_001128916
hsa-miR-665,NM_001128917
hsa-miR-665,NM_001130033
hsa-miR-665,NM_001130034
hsa-miR-665,NM_001130035
hsa-miR-665,NM_001130036
hsa-miR-665,NM_001130040
hsa-miR-665,NM_001130041
hsa-miR-665,NM_001130517
hsa-miR-665,NM_001130524
hsa-miR-665,NM_001135031
hsa-miR-665,NM_001135592
hsa-miR-665,NM_001135635
hsa-miR-665,NM_001135638
hsa-miR-665,NM_001135697
hsa-miR-665,NM_001136136
hsa-miR-665,NM_001136269
hsa-miR-665,NM_001136537
hsa-miR-665,NM_001140
hsa-miR-665,NM_001142317
hsa-miR-665,NM_001142318
hsa-miR-665,NM_001142343
hsa-miR-665,NM_001142576
hsa-miR-665,NM_001142935
hsa-miR-665,NM_001143838
hsa-miR-665,NM_001144070
hsa-miR-665,NM_001145008
hsa-miR-665,NM_001145009
hsa-miR-665,NM_001145438
hsa-miR-665,NM_001145716
hsa-miR-665,NM_001145717
hsa-miR-665,NM_001145719
hsa-miR-665,NM_001160210
hsa-miR-665,NM_001161452
hsa-miR-665,NM_001161454
hsa-miR-665,NM_001161616
hsa-miR-665,NM_001163446
hsa-miR-665,NM_001163990
hsa-miR-665,NM_001164
hsa-miR-665,NM_001164758
hsa-miR-665,NM_001164760
hsa-miR-665,NM_001164761
hsa-miR-665,NM_001165937
hsa-miR-665,NM_001165938
hsa-miR-665,NM_001166037
hsa-miR-665,NM_001166038
hsa-miR-665,NM_001166269
hsa-miR-665,NM_001166270
hsa-miR-665,NM_001170569
hsa-miR-665,NM_001170570
hsa-miR-665,NM_001170585
hsa-miR-665,NM_001171941
hsa-miR-665,NM_001172129
hsa-miR-665,NM_001172130
hsa-miR-665,NM_001172131
hsa-miR-665,NM_001172133
hsa-miR-665,NM_001172560
hsa-miR-665,NM_001172688
hsa-miR-665,NM_001177413
hsa-miR-665,NM_001177996
hsa-miR-665,NM_001178008
hsa-miR-665,NM_001178009
hsa-miR-665,NM_001178054
hsa-miR-665,NM_001185011
hsa-miR-665,NM_001185092
hsa-miR-665,NM_001190864
hsa-miR-665,NM_001193321
hsa-miR-665,NM_001193376
hsa-miR-665,NM_001197129
hsa-miR-665,NM_001198644
hsa-miR-665,NM_001198843
hsa-miR-665,NM_001199469
hsa-miR-665,NM_001202859
hsa-miR-665,NM_001204193
hsa-miR-665,NM_001206609
hsa-miR-665,NM_001206736
hsa-miR-665,NM_001206931
hsa-miR-665,NM_001207024
hsa-miR-665,NM_001207035
hsa-miR-665,NM_001207036
hsa-miR-665,NM_001207038
hsa-miR-665,NM_001207039
hsa-miR-665,NM_001207040
hsa-miR-665,NM_001242800
hsa-miR-665,NM_001242801
hsa-miR-665,NM_001242802
hsa-miR-665,NM_001242897
hsa-miR-665,NM_001242932
hsa-miR-665,NM_001243425
hsa-miR-665,NM_001256235
hsa-miR-665,NM_001256238
hsa-miR-665,NM_001256239
hsa-miR-665,NM_001256240
hsa-miR-665,NM_001256358
hsa-miR-665,NM_001256440
hsa-miR-665,NM_001256441
hsa-miR-665,NM_001256508
hsa-miR-665,NM_001256737
hsa-miR-665,NM_001256738
hsa-miR-665,NM_001256739
hsa-miR-665,NM_001256740
hsa-miR-665,NM_001256813
hsa-miR-665,NM_001256827
hsa-miR-665,NM_001256828
hsa-miR-665,NM_001256835
hsa-miR-665,NM_001256836
hsa-miR-665,NM_001256837
hsa-miR-665,NM_001257319
hsa-miR-665,NM_001257323
hsa-miR-665,NM_001258305
hsa-miR-665,NM_001267623
hsa-miR-665,NM_001270615
hsa-miR-665,NM_001271156
hsa-miR-665,NM_001271821
hsa-miR-665,NM_001271899
hsa-miR-665,NM_001276293
hsa-miR-665,NM_001276468
hsa-miR-665,NM_001276469
hsa-miR-665,NM_001278262
hsa-miR-665,NM_001278265
hsa-miR-665,NM_001278266
hsa-miR-665,NM_001278281
hsa-miR-665,NM_001278341
hsa-miR-665,NM_001278625
hsa-miR-665,NM_001278628
hsa-miR-665,NM_001281447
hsa-miR-665,NM_001281495
hsa-miR-665,NM_001282175
hsa-miR-665,NM_001282176
hsa-miR-665,NM_001282394
hsa-miR-665,NM_001282512
hsa-miR-665,NM_001282662
hsa-miR-665,NM_001282716
hsa-miR-665,NM_001282717
hsa-miR-665,NM_001282718
hsa-miR-665,NM_001282905
hsa-miR-665,NM_001283038
hsa-miR-665,NM_001284509
hsa-miR-665,NM_001284510
hsa-miR-665,NM_001286082
hsa-miR-665,NM_001286668
hsa-miR-665,NM_001286669
hsa-miR-665,NM_001286671
hsa-miR-665,NM_001286797
hsa-miR-665,NM_001287
hsa-miR-665,NM_001287002
hsa-miR-665,NM_001288580
hsa-miR-665,NM_001288749
hsa-miR-665,NM_001288750
hsa-miR-665,NM_001288751
hsa-miR-665,NM_001288752
hsa-miR-665,NM_001289005
hsa-miR-665,NM_001290265
hsa-miR-665,NM_001291845
hsa-miR-665,NM_001291847
hsa-miR-665,NM_001291862
hsa-miR-665,NM_001292048
hsa-miR-665,NM_001293798
hsa-miR-665,NM_001294
hsa-miR-665,NM_001297766
hsa-miR-665,NM_001300847
hsa-miR-665,NM_001300886
hsa-miR-665,NM_001301171
hsa-miR-665,NM_001301251
hsa-miR-665,NM_001301254
hsa-miR-665,NM_001303256
hsa-miR-665,NM_001303508
hsa-miR-665,NM_001304370
hsa-miR-665,NM_001304372
hsa-miR-665,NM_001304373
hsa-miR-665,NM_001304961
hsa-miR-665,NM_001305018
hsa-miR-665,NM_001305019
hsa-miR-665,NM_001305077
hsa-miR-665,NM_001306068
hsa-miR-665,NM_001306140
hsa-miR-665,NM_001307952
hsa-miR-665,NM_001308025
hsa-miR-665,NM_001308045
hsa-miR-665,NM_001308375
hsa-miR-665,NM_001312920
hsa-miR-665,NM_001316321
hsa-miR-665,NM_001317031
hsa-miR-665,NM_001318120
hsa-miR-665,NM_001318825
hsa-miR-665,NM_001320485
hsa-miR-665,NM_001320487
hsa-miR-665,NM_001320488
hsa-miR-665,NM_001320801
hsa-miR-665,NM_001320803
hsa-miR-665,NM_001321264
hsa-miR-665,NM_001322436
hsa-miR-665,NM_001324354
hsa-miR-665,NM_001324410
hsa-miR-665,NM_001324411
hsa-miR-665,NM_001324412
hsa-miR-665,NM_001324413
hsa-miR-665,NM_001329684
hsa-miR-665,NM_001329688
hsa-miR-665,NM_001329689
hsa-miR-665,NM_001329990
hsa-miR-665,NM_001330193
hsa-miR-665,NM_001330221
hsa-miR-665,NM_001330471
hsa-miR-665,NM_001330540
hsa-miR-665,NM_001345887
hsa-miR-665,NM_001346399
hsa-miR-665,NM_001346404
hsa-miR-665,NM_001346754
hsa-miR-665,NM_001348454
hsa-miR-665,NM_001348571
hsa-miR-665,NM_001351682
hsa-miR-665,NM_001351739
hsa-miR-665,NM_001352301
hsa-miR-665,NM_001352302
hsa-miR-665,NM_001352303
hsa-miR-665,NM_001352570
hsa-miR-665,NM_001352576
hsa-miR-665,NM_001352580
hsa-miR-665,NM_001352582
hsa-miR-665,NM_001352586
hsa-miR-665,NM_001352587
hsa-miR-665,NM_001354026
hsa-miR-665,NM_001361041
hsa-miR-665,NM_001363771
hsa-miR-665,NM_001363806
hsa-miR-665,NM_001365202
hsa-miR-665,NM_001365692
hsa-miR-665,NM_001365752
hsa-miR-665,NM_001366919
hsa-miR-665,NM_001367857
hsa-miR-665,NM_001367858
hsa-miR-665,NM_001368300
hsa-miR-665,NM_001368301
hsa-miR-665,NM_001368302
hsa-miR-665,NM_001369496
hsa-miR-665,NM_001369904
hsa-miR-665,NM_001370315
hsa-miR-665,NM_001370318
hsa-miR-665,NM_001370468
hsa-miR-665,NM_001370469
hsa-miR-665,NM_001370567
hsa-miR-665,NM_001370592
hsa-miR-665,NM_001371908
hsa-miR-665,NM_001375393
hsa-miR-665,NM_001375635
hsa-miR-665,NM_001378044
hsa-miR-665,NM_001378789
hsa-miR-665,NM_001379313
hsa-miR-665,NM_001387336
hsa-miR-665,NM_001387443
hsa-miR-665,NM_001393480
hsa-miR-665,NM_001394037
hsa-miR-665,NM_001394038
hsa-miR-665,NM_001394314
hsa-miR-665,NM_001394564
hsa-miR-665,NM_001394755
hsa-miR-665,NM_001394807
hsa-miR-665,NM_001394962
hsa-miR-665,NM_001394986
hsa-miR-665,NM_001395489
hsa-miR-665,NM_001409
hsa-miR-665,NM_001441
hsa-miR-665,NM_001478
hsa-miR-665,NM_001567
hsa-miR-665,NM_001621
hsa-miR-665,NM_001642
hsa-miR-665,NM_001646
hsa-miR-665,NM_001716
hsa-miR-665,NM_001975
hsa-miR-665,NM_002062
hsa-miR-665,NM_002096
hsa-miR-665,NM_002110
hsa-miR-665,NM_002167
hsa-miR-665,NM_002390
hsa-miR-665,NM_002437
hsa-miR-665,NM_002474
hsa-miR-665,NM_002636
hsa-miR-665,NM_002644
hsa-miR-665,NM_002675
hsa-miR-665,NM_002735
hsa-miR-665,NM_002752
hsa-miR-665,NM_002997
hsa-miR-665,NM_003006
hsa-miR-665,NM_003029
hsa-miR-665,NM_003044
hsa-miR-665,NM_003064
hsa-miR-665,NM_003145
hsa-miR-665,NM_003441
hsa-miR-665,NM_003708
hsa-miR-665,NM_003841
hsa-miR-665,NM_003975
hsa-miR-665,NM_004072
hsa-miR-665,NM_004107
hsa-miR-665,NM_004162
hsa-miR-665,NM_004343
hsa-miR-665,NM_004359
hsa-miR-665,NM_004475
hsa-miR-665,NM_004485
hsa-miR-665,NM_004653
hsa-miR-665,NM_004786
hsa-miR-665,NM_004807
hsa-miR-665,NM_004823
hsa-miR-665,NM_004899
hsa-miR-665,NM_004945
hsa-miR-665,NM_005185
hsa-miR-665,NM_005413
hsa-miR-665,NM_005488
hsa-miR-665,NM_005508
hsa-miR-665,NM_005545
hsa-miR-665,NM_005598
hsa-miR-665,NM_005656
hsa-miR-665,NM_005729
hsa-miR-665,NM_005873
hsa-miR-665,NM_005934
hsa-miR-665,NM_005956
hsa-miR-665,NM_006018
hsa-miR-665,NM_006114
hsa-miR-665,NM_006156
hsa-miR-665,NM_006334
hsa-miR-665,NM_006337
hsa-miR-665,NM_006338
hsa-miR-665,NM_006455
hsa-miR-665,NM_006648
hsa-miR-665,NM_006804
hsa-miR-665,NM_007017
hsa-miR-665,NM_007030
hsa-miR-665,NM_007037
hsa-miR-665,NM_007043
hsa-miR-665,NM_007048
hsa-miR-665,NM_007076
hsa-miR-665,NM_007184
hsa-miR-665,NM_007260
hsa-miR-665,NM_007364
hsa-miR-665,NM_012110
hsa-miR-665,NM_012207
hsa-miR-665,NM_012239
hsa-miR-665,NM_012324
hsa-miR-665,NM_012427
hsa-miR-665,NM_012447
hsa-miR-665,NM_012458
hsa-miR-665,NM_013251
hsa-miR-665,NM_013301
hsa-miR-665,NM_013365
hsa-miR-665,NM_013443
hsa-miR-665,NM_013942
hsa-miR-665,NM_014002
hsa-miR-665,NM_014143
hsa-miR-665,NM_014146
hsa-miR-665,NM_014251
hsa-miR-665,NM_014276
hsa-miR-665,NM_014279
hsa-miR-665,NM_014282
hsa-miR-665,NM_014316
hsa-miR-665,NM_014352
hsa-miR-665,NM_014353
hsa-miR-665,NM_014508
hsa-miR-665,NM_014551
hsa-miR-665,NM_014641
hsa-miR-665,NM_014674
hsa-miR-665,NM_014698
hsa-miR-665,NM_014941
hsa-miR-665,NM_015160
hsa-miR-665,NM_015164
hsa-miR-665,NM_015506
hsa-miR-665,NM_015527
hsa-miR-665,NM_015710
hsa-miR-665,NM_015725
hsa-miR-665,NM_015850
hsa-miR-665,NM_015913
hsa-miR-665,NM_016143
hsa-miR-665,NM_016337
hsa-miR-665,NM_016352
hsa-miR-665,NM_016404
hsa-miR-665,NM_016456
hsa-miR-665,NM_016552
hsa-miR-665,NM_017575
hsa-miR-665,NM_017723
hsa-miR-665,NM_017781
hsa-miR-665,NM_017815
hsa-miR-665,NM_017818
hsa-miR-665,NM_017906
hsa-miR-665,NM_018059
hsa-miR-665,NM_018139
hsa-miR-665,NM_018189
hsa-miR-665,NM_018321
hsa-miR-665,NM_018457
hsa-miR-665,NM_018559
hsa-miR-665,NM_018713
hsa-miR-665,NM_018839
hsa-miR-665,NM_018965
hsa-miR-665,NM_020131
hsa-miR-665,NM_020163
hsa-miR-665,NM_020210
hsa-miR-665,NM_020721
hsa-miR-665,NM_020857
hsa-miR-665,NM_020957
hsa-miR-665,NM_021126
hsa-miR-665,NM_021200
hsa-miR-665,NM_021203
hsa-miR-665,NM_021644
hsa-miR-665,NM_021727
hsa-miR-665,NM_021821
hsa-miR-665,NM_021967
hsa-miR-665,NM_022006
hsa-miR-665,NM_022101
hsa-miR-665,NM_022463
hsa-miR-665,NM_022553
hsa-miR-665,NM_022766
hsa-miR-665,NM_022767
hsa-miR-665,NM_022844
hsa-miR-665,NM_022978
hsa-miR-665,NM_024034
hsa-miR-665,NM_024053
hsa-miR-665,NM_024079
hsa-miR-665,NM_024103
hsa-miR-665,NM_024319
hsa-miR-665,NM_024599
hsa-miR-665,NM_024638
hsa-miR-665,NM_024707
hsa-miR-665,NM_024798
hsa-miR-665,NM_025204
hsa-miR-665,NM_025258
hsa-miR-665,NM_030630
hsa-miR-665,NM_030770
hsa-miR-665,NM_030877
hsa-miR-665,NM_031232
hsa-miR-665,NM_031300
hsa-miR-665,NM_031459
hsa-miR-665,NM_032447
hsa-miR-665,NM_032463
hsa-miR-665,NM_032464
hsa-miR-665,NM_032493
hsa-miR-665,NM_032667
hsa-miR-665,NM_032929
hsa-miR-665,NM_032940
hsa-miR-665,NM_033246
hsa-miR-665,NM_033249
hsa-miR-665,NM_033274
hsa-miR-665,NM_033386
hsa-miR-665,NM_033453
hsa-miR-665,NM_033542
hsa-miR-665,NM_033549
hsa-miR-665,NM_052854
hsa-miR-665,NM_053279
hsa-miR-665,NM_058192
hsa-miR-665,NM_080652
hsa-miR-665,NM_080656
hsa-miR-665,NM_080862
hsa-miR-665,NM_130459
hsa-miR-665,NM_130810
hsa-miR-665,NM_133267
hsa-miR-665,NM_133328
hsa-miR-665,NM_138408
hsa-miR-665,NM_138430
hsa-miR-665,NM_144671
hsa-miR-665,NM_144711
hsa-miR-665,NM_145020
hsa-miR-665,NM_145186
hsa-miR-665,NM_145689
hsa-miR-665,NM_152259
hsa-miR-665,NM_152299
hsa-miR-665,NM_152307
hsa-miR-665,NM_152331
hsa-miR-665,NM_152333
hsa-miR-665,NM_152367
hsa-miR-665,NM_153021
hsa-miR-665,NM_153247
hsa-miR-665,NM_153367
hsa-miR-665,NM_153611
hsa-miR-665,NM_172236
hsa-miR-665,NM_173537
hsa-miR-665,NM_173676
hsa-miR-665,NM_173801
hsa-miR-665,NM_174892
hsa-miR-665,NM_175738
hsa-miR-665,NM_177550
hsa-miR-665,NM_178170
hsa-miR-665,NM_178232
hsa-miR-665,NM_178351
hsa-miR-665,NM_178511
hsa-miR-665,NM_178517
hsa-miR-665,NM_178821
hsa-miR-665,NM_178842
hsa-miR-665,NM_178859
hsa-miR-665,NM_181489
hsa-miR-665,NM_181493
hsa-miR-665,NM_181689
hsa-miR-665,NM_181806
hsa-miR-665,NM_182513
hsa-miR-665,NM_182536
hsa-miR-665,NM_182854
hsa-miR-665,NM_183243
hsa-miR-665,NM_194252
hsa-miR-665,NM_198253
hsa-miR-665,NM_198799
hsa-miR-665,NM_198925
hsa-miR-665,NM_199046
hsa-miR-665,NM_199162
hsa-miR-665,NM_199191
hsa-miR-665,NM_199192
hsa-miR-665,NM_199193
hsa-miR-665,NM_199194
hsa-miR-665,NM_199242
hsa-miR-665,NM_199285
hsa-miR-665,NM_201526
hsa-miR-665,NM_207391
hsa-miR-665,NM_212460
hsa-miR-665,NM_213609
hsa-miR-665,XM_005245599
hsa-miR-665,XM_005252140
hsa-miR-665,XM_005253229
hsa-miR-665,XM_005254372
hsa-miR-665,XM_005255315
hsa-miR-665,XM_005258411
hsa-miR-665,XM_005261791
hsa-miR-665,XM_005267749
hsa-miR-665,XM_005268244
hsa-miR-665,XM_005268572
hsa-miR-665,XM_005269379
hsa-miR-665,XM_005273874
hsa-miR-665,XM_006710406
hsa-miR-665,XM_006710864
hsa-miR-665,XM_006720344
hsa-miR-665,XM_006722899
hsa-miR-665,XM_011519990
hsa-miR-665,XM_011524607
hsa-miR-665,XM_011526788
hsa-miR-665,XM_011530473
hsa-miR-665,XM_011537415
hsa-miR-665,XM_011537976
hsa-miR-665,XM_011543837
hsa-miR-665,XM_011543838
hsa-miR-665,XM_011544167
hsa-miR-665,XM_011545913
hsa-miR-665,XM_017001346
hsa-miR-665,XM_017016884
hsa-miR-665,XM_017016896
hsa-miR-665,XM_017018690
hsa-miR-665,XM_017022581
hsa-miR-665,XM_017023770
hsa-miR-665,XM_017024438
hsa-miR-665,XM_017027372
hsa-miR-665,XM_017029113
hsa-miR-665,XM_017029114
hsa-miR-665,XM_024446757
hsa-miR-665,XM_024451051
hsa-miR-665,XM_024451290
hsa-miR-665,XM_024453490
hsa-miR-665,XM_047416028
hsa-miR-665,XM_047417595
hsa-miR-665,XM_047417597
hsa-miR-665,XM_047418084
hsa-miR-665,XM_047420267
hsa-miR-665,XM_047420438
hsa-miR-665,XM_047423775
hsa-miR-665,XM_047423999
hsa-miR-665,XM_047425174
hsa-miR-665,XM_047426758
hsa-miR-665,XM_047426789
hsa-miR-665,XM_047426893
hsa-miR-665,XM_047426914
hsa-miR-665,XM_047428083
hsa-miR-665,XM_047430958
hsa-miR-665,XM_047432503
hsa-miR-665,XM_047434445
hsa-miR-665,XM_047434456
hsa-miR-665,XM_047435159
hsa-miR-665,XM_047435170
hsa-miR-665,XM_047435286
hsa-miR-665,XM_047435743
hsa-miR-665,XM_047436450
hsa-miR-665,XM_047436451
hsa-miR-665,XM_047438892
hsa-miR-665,XM_047440304
hsa-miR-665,XM_047441553
hsa-miR-665,XM_047441598
hsa-miR-665,XM_047441832
hsa-miR-665,XM_047442767
hsa-miR-665,XM_047445414
hsa-miR-665,XM_047448245
hsa-miR-665,XM_047448393
hsa-miR-668-3p,NM_000271
hsa-miR-668-3p,NM_000292
hsa-miR-668-3p,NM_000406
hsa-miR-668-3p,NM_000918
hsa-miR-668-3p,NM_000942
hsa-miR-668-3p,NM_001007239
hsa-miR-668-3p,NM_001012763
hsa-miR-668-3p,NM_001017992
hsa-miR-668-3p,NM_001023560
hsa-miR-668-3p,NM_001039615
hsa-miR-668-3p,NM_001105244
hsa-miR-668-3p,NM_001105562
hsa-miR-668-3p,NM_001111039
hsa-miR-668-3p,NM_001113202
hsa-miR-668-3p,NM_001129993
hsa-miR-668-3p,NM_001130009
hsa-miR-668-3p,NM_001130725
hsa-miR-668-3p,NM_001137669
hsa-miR-668-3p,NM_001144030
hsa-miR-668-3p,NM_001144756
hsa-miR-668-3p,NM_001144932
hsa-miR-668-3p,NM_001144936
hsa-miR-668-3p,NM_001145260
hsa-miR-668-3p,NM_001145261
hsa-miR-668-3p,NM_001145399
hsa-miR-668-3p,NM_001145444
hsa-miR-668-3p,NM_001145445
hsa-miR-668-3p,NM_001145853
hsa-miR-668-3p,NM_001160246
hsa-miR-668-3p,NM_001164407
hsa-miR-668-3p,NM_001164416
hsa-miR-668-3p,NM_001172713
hsa-miR-668-3p,NM_001177547
hsa-miR-668-3p,NM_001177548
hsa-miR-668-3p,NM_001177549
hsa-miR-668-3p,NM_001184781
hsa-miR-668-3p,NM_001190880
hsa-miR-668-3p,NM_001191035
hsa-miR-668-3p,NM_001193424
hsa-miR-668-3p,NM_001193427
hsa-miR-668-3p,NM_001198963
hsa-miR-668-3p,NM_001243242
hsa-miR-668-3p,NM_001243243
hsa-miR-668-3p,NM_001243244
hsa-miR-668-3p,NM_001243526
hsa-miR-668-3p,NM_001243936
hsa-miR-668-3p,NM_001243940
hsa-miR-668-3p,NM_001243941
hsa-miR-668-3p,NM_001243942
hsa-miR-668-3p,NM_001244984
hsa-miR-668-3p,NM_001245
hsa-miR-668-3p,NM_001258328
hsa-miR-668-3p,NM_001271618
hsa-miR-668-3p,NM_001277224
hsa-miR-668-3p,NM_001278649
hsa-miR-668-3p,NM_001282334
hsa-miR-668-3p,NM_001282335
hsa-miR-668-3p,NM_001282985
hsa-miR-668-3p,NM_001287422
hsa-miR-668-3p,NM_001304418
hsa-miR-668-3p,NM_001317032
hsa-miR-668-3p,NM_001320193
hsa-miR-668-3p,NM_001320194
hsa-miR-668-3p,NM_001321232
hsa-miR-668-3p,NM_001330432
hsa-miR-668-3p,NM_001350748
hsa-miR-668-3p,NM_001350750
hsa-miR-668-3p,NM_001362980
hsa-miR-668-3p,NM_001363660
hsa-miR-668-3p,NM_001365896
hsa-miR-668-3p,NM_001369744
hsa-miR-668-3p,NM_001369747
hsa-miR-668-3p,NM_001377996
hsa-miR-668-3p,NM_001378497
hsa-miR-668-3p,NM_001387178
hsa-miR-668-3p,NM_001389630
hsa-miR-668-3p,NM_001397246
hsa-miR-668-3p,NM_001447
hsa-miR-668-3p,NM_001497
hsa-miR-668-3p,NM_002797
hsa-miR-668-3p,NM_002800
hsa-miR-668-3p,NM_003726
hsa-miR-668-3p,NM_003795
hsa-miR-668-3p,NM_004225
hsa-miR-668-3p,NM_004822
hsa-miR-668-3p,NM_005137
hsa-miR-668-3p,NM_005437
hsa-miR-668-3p,NM_006005
hsa-miR-668-3p,NM_006048
hsa-miR-668-3p,NM_006100
hsa-miR-668-3p,NM_006240
hsa-miR-668-3p,NM_006317
hsa-miR-668-3p,NM_007245
hsa-miR-668-3p,NM_012142
hsa-miR-668-3p,NM_012292
hsa-miR-668-3p,NM_012456
hsa-miR-668-3p,NM_013272
hsa-miR-668-3p,NM_014220
hsa-miR-668-3p,NM_014835
hsa-miR-668-3p,NM_014855
hsa-miR-668-3p,NM_014872
hsa-miR-668-3p,NM_016607
hsa-miR-668-3p,NM_017607
hsa-miR-668-3p,NM_019886
hsa-miR-668-3p,NM_020643
hsa-miR-668-3p,NM_020706
hsa-miR-668-3p,NM_021784
hsa-miR-668-3p,NM_022334
hsa-miR-668-3p,NM_022760
hsa-miR-668-3p,NM_024015
hsa-miR-668-3p,NM_024070
hsa-miR-668-3p,NM_025195
hsa-miR-668-3p,NM_025217
hsa-miR-668-3p,NM_030929
hsa-miR-668-3p,NM_031207
hsa-miR-668-3p,NM_031941
hsa-miR-668-3p,NM_031950
hsa-miR-668-3p,NM_032562
hsa-miR-668-3p,NM_032815
hsa-miR-668-3p,NM_033342
hsa-miR-668-3p,NM_052867
hsa-miR-668-3p,NM_053036
hsa-miR-668-3p,NM_138358
hsa-miR-668-3p,NM_144498
hsa-miR-668-3p,NM_144683
hsa-miR-668-3p,NM_145714
hsa-miR-668-3p,NM_148414
hsa-miR-668-3p,NM_152736
hsa-miR-668-3p,NM_152827
hsa-miR-668-3p,NM_153675
hsa-miR-668-3p,NM_176870
hsa-miR-668-3p,NM_177948
hsa-miR-668-3p,NM_178156
hsa-miR-668-3p,NM_178439
hsa-miR-668-3p,NM_198271
